"","MCF7_LTED_r1","MCF7_LTED_r2","MCF7_LTED_r3","MCF7_TAMR_r1","MCF7_TAMR_r2","MCF7_TAMR_r3","MCF7_WT_r1","MCF7_WT_r2","MCF7_WT_r3"
"P57086_SCAND1",16.2860770734797,16.0527682107303,16.0148252351806,16.0990188222011,15.5830966268108,15.9253401783759,15.9427762423541,15.8211326634608,15.5842919947211
"P57088_TMEM33",20.3842936662322,20.5421113312344,20.3645144669893,20.8551922872052,20.1978706366802,20.4022770879678,20.4261227525823,20.682316932008,19.9706869889725
"P57105_SYNJ2BP",19.9502452943084,20.207414818274,19.8896699347118,19.8161329618617,19.67712914974,19.6757138405853,19.552661630201,19.4918738999541,18.6685176154514
"P57678_GEMIN4",18.3151098631287,18.3724443278589,18.3825931292947,18.8396839281832,18.7205555340228,18.7370372846529,18.3790929931346,19.1488933548407,18.9606207164208
"P57721_PCBP3",21.9883987713122,21.7792117483147,21.9523457647251,21.952329882134,21.6217563364566,21.6906415385487,21.8981812963912,21.6720880071478,21.9834676895024
"P57723_PCBP4",14.9880615952913,NA,15.0330288081519,15.2175817422942,15.1852353545564,15.2530218865395,15.1468814549806,15.1233768083644,15.2016376509717
"P57735_RAB25",21.3721092820498,21.3986076623032,21.345735230054,20.1061561399084,20.5270172809587,20.1331139619882,21.112066365903,21.5128103763401,20.9139978438798
"P57737_CORO7",19.8789056204807,19.8226591929117,19.8519412963643,19.7132722292219,19.6649921492879,19.7015096597855,19.9621584124652,19.9358595705624,20.0544767327739
"P57740_NUP107",20.6519764375862,20.6271764564502,20.5760514437111,20.4119313699925,20.3381089220401,20.3451128200488,20.6852211266482,20.6104591941424,20.6546976916244
"P57768_SNX16",16.6913206530365,17.0293663217813,16.8007924188473,16.3681909716388,16.2566363928831,16.3368754109304,16.5262775725601,16.716226656208,16.0774726142812
"P57772_EEFSEC",19.6665935269405,19.6709800830185,19.6110330311801,19.0795710581838,19.063118081975,18.924099579645,18.9755526823429,19.059297200006,19.1297020348758
"P57775_FBXW4",NA,NA,NA,15.361400128414,15.2755550021054,15.2080397050622,15.2045403148027,15.2131385504498,15.3307337202596
"P58004_SESN2",16.8906385914139,16.6471784031654,17.1662713404628,16.4431876128966,16.6876298414323,16.5077878876584,16.3000903765754,16.6101817869771,16.8655400540176
"P58107_EPPK1",21.7384930099411,21.8657662625757,22.0927939884107,21.5694385678395,22.0065800719334,22.0733616448708,19.1225726951733,21.3703100437673,21.1225646427072
"P58335_ANTXR2",15.262308024551,15.3354745165831,15.3151046372135,15.219621415791,15.2287023345517,NA,NA,15.2334657551934,15.2904758387309
"P58511_SMIM11",18.8988594677775,19.0753885006131,19.1764860756265,19.2624130528879,19.5475198537452,19.2406927127639,18.6041792480954,18.5307895742841,18.2172386263747
"P58512_LINC01547",15.1947674402785,15.2908003563411,15.268573150381,15.493205024538,15.415616136671,15.3576659879113,15.5645609281137,15.3581490791749,15.4759094827672
"P58546_MTPN",22.4155779226064,22.3882704244821,22.5879462453329,22.4551386356669,22.4468761345662,22.7067199627531,22.5449168256108,22.7080828841885,22.9153761374209
"P58557_YBEY",17.9499030495877,18.2549345402284,18.3726634988545,16.3294197563661,16.7141421272423,16.3358731525323,16.7288527672568,17.2618907640081,16.9671764700542
"P59780_AP3S2",17.4142017682455,17.3610727235696,17.4132227946832,17.5304643420873,17.3777546151506,17.6893174845349,17.5376023893572,17.4703153896772,17.4010317300344
"P59998_ARPC4",23.6278994358513,23.5417690267294,23.6401796137968,23.6543470075853,23.602564321358,23.5447162189263,23.2228252005044,23.258264540979,22.989053697633
"P60002_ELOF1",18.6198896773345,18.5425307569463,18.7284866812851,18.8733565385272,18.7386007862431,18.0800568313382,18.6378676527022,18.9002226905668,19.1794647202632
"P60006_ANAPC15",17.3112655565301,16.7737901503011,17.0039830274793,17.0669805779311,16.4727448820627,17.0641626102101,17.2435533794244,17.0844230802435,17.1205712983386
"P60033_CD81",20.3790744232933,20.5597609555979,20.3447736228923,19.6501647380001,19.6968321054463,19.6109055296827,21.0616243662319,21.0311050756699,20.8070074788681
"P60059_SEC61G",22.6124501672714,22.3806383953032,22.6160263908829,22.232592803068,21.9739075362822,22.1698016657029,22.0816000317928,21.8356813817334,21.8685794934783
"P60174_TPI1",25.6416716498731,25.7028295956623,25.663187532935,27.2496419770862,27.2711563837565,27.3123436606534,26.0519179093551,25.9769203052227,26.1509142830182
"P60228_EIF3E",21.6857021373085,21.6158633147659,21.665118371097,21.7852565266274,21.6049022317764,21.7089619409557,22.0893568367817,22.0634421910098,21.9795422182972
"P60468_SEC61B",21.7577478615452,21.5734699811477,21.7546260021216,21.491599032723,21.4554689164602,21.6429175024004,21.5982619941249,21.3927417109363,21.3020543446515
"P60484_PTEN",19.3951794142803,19.3045699685268,19.4506799701664,19.0217521059455,19.2216621884101,19.0908595274837,19.5566261879192,19.5253586719469,19.5487367537036
"P60510_PPP4C",20.9136806302627,20.9672528588284,20.8583105719889,20.774673365016,20.7246761722978,20.7172599011895,20.9475615350463,20.7397232927951,20.8997404527309
"P60520_GABARAPL2",20.9607896587982,20.950106006247,20.8705848356074,21.2211377181577,21.184447795992,21.2710753701999,21.4907395048823,21.618980536865,21.7541087551874
"P60602_ROMO1",20.805525415104,20.6722465674985,20.7356149447324,20.133151127369,20.2626584915839,20.1424020110848,20.2848045538148,20.3140953452978,20.0533703045952
"P60604_UBE2G2",21.7282384472166,21.4890833099526,21.7060038201785,22.1104572023363,21.8573532202673,21.8978453942788,22.1361034697673,22.0601359095586,21.6556514960139
"P60660_MYL6",24.3597828842967,24.3828037647546,24.3939642470271,23.5508365065365,23.5774809728542,23.5577825044037,23.6925306139561,23.7900884906854,23.7999816973422
"P60673_PFN3",18.0632718219001,18.2531083609386,18.0222432113961,18.4083222250756,18.2026466854641,18.4229231775445,18.3460036650118,18.2655150502973,18.0167044071748
"P60709_ACTB",25.308612242999,25.112522995323,25.0201398664814,25.2478398236582,24.9412562357688,24.7138411308426,24.9868917613184,25.1225938256646,25.0158032860119
"P60763_RAC3",19.2062989256814,19.1415395749894,18.9350175152267,19.7101523754525,19.8567801209638,19.6435203142578,19.1665917830262,19.2274393586695,19.2777813931613
"P60842_EIF4A1",25.0084117690281,25.1263731620231,24.9395509593981,25.4517198982687,25.1112854228498,25.2831626254585,25.4693086593979,25.4953408355302,25.5567562175174
"P60866_RPS20",24.7516559715817,24.8634062857674,24.7611199535205,24.8736996430203,24.9450448466727,24.9038458163749,24.9653755680864,24.9741804717417,25.1214494204866
"P60891_PRPS1",20.3602053309018,20.2106192687596,20.4170467451692,21.4762530110965,21.984132417266,21.7144200051373,19.5814183077566,19.786956784306,20.1167559822789
"P60900_PSMA6",24.2306064166779,24.2095327600127,24.1973014293845,24.3132223147663,24.3045741245117,24.2205776146927,23.9904270934208,23.9702636391013,24.1002353325575
"P60903_S100A10",24.1429952062251,24.1069278376976,23.7333261395301,22.7622280285154,23.0669246186666,22.8201005618789,22.7539341194729,23.2813171768941,22.951972372469
"P60953_CDC42",23.7148872830341,23.9091494870447,23.7395461615796,23.436508430234,23.3139840334235,23.3336691930202,23.4675592565577,23.3644787942484,23.5053425729308
"P60981_DSTN",24.4731220806758,24.5146160602608,24.4025477587618,24.2547325835841,24.1490915930574,24.1981100111209,23.7966794778356,23.6914510735806,23.8654030950272
"P60983_GMFB",21.8086716160493,21.521931879237,21.8085691418055,21.372699412352,21.3948597370714,21.4514666665277,21.2086210769743,21.152069785312,21.1887107560458
"P61006_RAB8A",19.9276037893087,20.0348275547356,19.7839882879467,19.6831907054501,19.376719196343,19.682454973601,19.7293150769096,19.2863325482268,19.6373832342135
"P61009_SPCS3",21.2477939489593,20.9610717650045,21.2550577644833,21.5891063892157,21.6644392403733,21.6814389060887,21.4820622040626,21.609632827701,21.7335977405759
"P61011_SRP54",22.5057383691118,22.2976228329324,22.506789274293,21.860500499067,22.0056951104544,22.0274284259091,22.1821106217724,22.1517453317248,22.237793066482
"P61018_RAB4B",17.7539387514316,17.887650311405,17.9449570764545,16.8015766108126,16.9844361917085,16.8799432810237,17.1814818725055,17.0560857514155,16.9410126618196
"P61019_RAB2A",21.2292748386593,21.2545623606885,21.2811408873672,21.1806652329556,21.2061040512271,21.1495318331699,21.0193962681244,20.9653048443498,20.4696546304729
"P61020_RAB5B",20.5661394348859,20.9073975299261,20.6746549935137,20.341187232978,20.3299871650187,20.442572967779,20.0294671359683,19.9764163548261,19.8850725313332
"P61024_CKS1B",19.8831022885615,19.1970089016249,19.7589072953546,19.5501469583613,19.1074440493816,19.5768862514361,19.7605104500274,19.2752348151151,20.0268519681087
"P61026_RAB10",22.1639460215225,22.1349709946105,22.1364878554741,21.4451460193149,21.4536053330694,21.4888260331058,21.8862445230982,21.9323074238034,21.8991713006683
"P61073_CXCR4",15.9755215768489,16.2028623536024,16.0930180441927,NA,NA,NA,NA,NA,NA
"P61077_UBE2D3",15.3893973873069,15.3076948074595,15.5852329307216,15.5250958886816,15.6655722769188,15.5620011500014,NA,15.2949457079622,16.1060246500826
"P61081_UBE2M",23.1140982986955,23.2143598594007,23.0870756467612,23.0812610544952,22.939146565501,23.0752228387516,23.1759052620634,23.0705638031001,23.1008606663229
"P61086_UBE2K",23.0405824948544,22.9756733479529,23.0816420800263,22.8025825517273,22.7271794146556,22.765213578195,22.7623225996748,22.746513995181,22.7574207747276
"P61088_UBE2N",22.8610976399626,23.0229446763566,22.9931958378686,23.4070877334351,23.2558113934892,23.4259497328399,23.1442094099634,23.0856668422298,22.3443193566549
"P61106_RAB14",21.922488426132,21.8227998885785,21.913826341226,22.1484566945368,22.2980012525868,22.1776601537175,21.6552185032731,21.8295406818838,21.653064272957
"P61158_ACTR3",22.7257259543242,22.6765583991074,22.733059698436,22.8750434684627,22.8590724113641,22.8260881644019,22.5073961387646,22.4083428705913,22.3838724269333
"P61160_ACTR2",22.2065973936755,22.1892275358787,22.1917076393157,22.4520041793587,22.3778460836778,22.3587491739244,22.2325053545261,22.2542823575946,22.1790717764738
"P61163_ACTR1A",20.565801158646,20.4073714627256,20.5153083265021,20.7623103237498,20.7789693574291,20.7437294109787,20.8919950580683,20.9015441873587,21.1649115925611
"P61165_TMEM258",18.7592319470153,18.2521273028175,18.7071517719578,18.4677165471252,18.5772791249429,18.5862849100451,18.6101141139992,18.4928344754976,18.69719285479
"P61201_COPS2",21.1294219853473,21.1579880990309,21.1294332242974,21.03619708439,21.0349967234329,21.0671317669448,21.0289731784495,20.9510581706946,21.052726091915
"P61204_ARF3",19.7027511133589,19.0026826234051,19.9033802100225,19.1458964221197,19.501175345856,19.3560662995319,19.4140483269714,19.4020098992578,19.580812886256
"P61218_POLR2F",18.7892296989543,19.1445210876766,18.8485401434988,18.7711722863924,18.5171087032867,18.6161049482609,19.0313753154097,18.961378803326,18.3032208347198
"P61221_ABCE1",22.1630715113279,22.1690869767243,22.13339805321,22.4869736370029,22.3413295125622,22.4244160466897,23.0576948189242,22.9213005648113,22.9978514118011
"P61224_RAP1B",17.9262702558321,17.4217201497508,18.0420565741692,18.040049646177,17.7330692924742,18.0453109887973,18.2821524386591,17.8160979040171,16.7035782987687
"P61225_RAP2B",20.3245955707162,20.3754420577315,20.4053052553887,19.7151476399712,19.9432466770853,19.7504327602594,19.7957996391472,19.9358715633622,19.6193236037398
"P61244_MAX",18.7604594471056,18.7026408431613,18.7848585095754,18.9044018326726,19.0258803581639,18.9454946825983,18.5571414956601,18.5393957016839,18.8080860089687
"P61247_RPS3A",24.5194372677095,24.5563984312187,24.4551075257724,24.7862514018352,24.6216615981787,24.6946890791503,24.8175185717452,24.7366025721413,24.904567105321
"P61254_RPL26",21.1412162737761,21.2939185032289,21.0961426020857,21.348633706548,21.1710275436447,21.3005444339197,21.353591399437,21.3467293562479,21.6184103541624
"P61289_PSME3",22.689766660311,22.6780303171111,22.6249977041227,23.4039482397606,23.1770010534237,23.3042428686088,23.0386927688066,22.8890408996349,23.125586915471
"P61313_RPL15",24.1823218522901,24.3870932811981,24.4055741856992,24.4871908990187,24.6680325879621,24.6626779851635,24.6391973396659,24.6578967231011,24.7630820891337
"P61326_MAGOH",20.2132444233187,20.0130240188417,20.236541079529,20.1060999483719,20.3529083589798,20.3385293843834,20.1268023420662,20.1072071892091,20.0708987944378
"P61353_RPL27",24.7857563720531,25.5564925689924,25.1291626045911,25.5097313462947,25.3859991630866,25.4309770491396,25.629377971057,25.6738093442481,24.7177339824317
"P61421_ATP6V0D1",21.1316778838277,21.1173187682139,21.0750024635633,21.020633807468,21.0499064300453,21.0620164801535,20.8734451373014,20.9053450004248,20.9872078869335
"P61457_PCBD1",21.6174782350912,21.4947626551049,21.5793554206737,22.3545190124466,22.4647237113479,22.506844984416,21.7915134926,21.8757408834767,21.8284692769411
"P61513_RPL37A",22.4850957957026,22.5676748194565,22.3284546833961,22.7162046074698,22.6293554856868,22.4334214498064,22.7864009705388,22.7143092463082,22.6796718721576
"P61586_RHOA",19.5291542672927,19.703589533031,19.4770872070113,19.5871897736155,19.3252536036147,19.6368458213205,19.5250525099435,19.3231506917864,18.9410114797976
"P61587_RND3",15.3316804507735,NA,15.1806270286296,15.5159328984769,15.6753402857301,15.5302998744833,NA,NA,NA
"P61599_NAA20",19.966386371555,19.9107094705174,19.9215356501411,20.0619561276803,19.9878452106766,19.940088546044,19.9362632703972,19.8518446612398,19.8039243387915
"P61604_HSPE1",26.2902485280234,26.3016357125766,26.3247525130524,26.8370703852421,27.2116881376629,27.0193567351533,26.0853329991895,26.2902838119025,26.7481744603934
"P61619_SEC61A1",20.1902442629886,20.4969037419885,20.3738774297076,20.0259047823487,19.7620618847559,19.7714644039753,19.6814285776247,20.0249353408605,19.3363550185064
"P61758_VBP1",21.8806457845605,21.6071431611686,21.8161915193448,21.9763873944426,21.902383792006,21.9816272781533,21.4779829026453,21.4459679921182,21.7068933342689
"P61764_STXBP1",18.9773096734472,18.9896320756205,19.0244704622854,18.9962373955876,18.9720709299602,19.0041538369603,18.1456424911211,18.2322605342371,18.1588334306553
"P61769_B2M",19.4845431030371,19.4801408099035,19.5655603349993,19.0302355438476,19.1949820174273,19.2455990611449,19.7163871142509,19.8373846770133,20.143059835463
"P61803_DAD1",20.049597392867,20.2156789451302,19.8512771827247,19.7952373019119,19.9614878319858,19.6814448949189,19.9449362405637,19.7712414092834,19.0585002231303
"P61812_TGFB2",NA,15.3459376667487,15.440926889329,17.8948963500971,18.1994425587061,18.3619527972271,15.4694803536009,15.5100685949855,15.4483161547964
"P61916_NPC2",19.735983749316,19.6762106748643,20.0730892103078,19.7698333361341,19.7793142341853,19.9681946386384,19.0818916874296,19.5655903371022,19.5195604146677
"P61923_COPZ1",22.5946384249149,22.6632292663086,22.6627596897789,22.6159191778017,22.7276214122236,22.6029956160858,22.3488939815501,22.5054361358834,22.5375256654844
"P61927_RPL37",17.8819032936887,17.424589162181,17.7262207577751,17.6343548279571,18.1472343613951,18.1510433315647,16.9945820524204,17.1872181471341,19.7765457468395
"P61956_SUMO2",19.1783199217078,19.4445683278074,19.2834033326107,18.6758927887562,19.6894125293751,19.4532605891356,19.6999794131449,19.2346656653819,20.7903303727423
"P61960_UFM1",22.3285859544087,22.3307389447556,22.3766472369497,22.1891726615532,22.2320719188898,22.2956478459084,22.30362196386,22.4112014035511,22.3819576304094
"P61962_DCAF7",21.2165315381823,21.1276444069568,21.171987295478,20.7352680921584,20.6517628723367,20.6649532092691,21.092715935775,20.9116926118991,21.047317848329
"P61964_WDR5",20.6466301324234,20.7864414686978,20.6798888209241,21.1448603042165,21.1540515313062,21.1441820356749,20.8208908201624,20.7153660534627,20.8756860553497
"P61966_AP1S1",20.6625738629894,20.6611915244892,20.6098452752237,20.5156452312613,20.3660090564029,20.4545576538223,20.4168589330968,20.4352311835943,20.2112971770263
"P61968_LMO4",15.3194185775054,15.1629074404684,15.398569490669,15.6312710863051,15.4993305066522,15.6123422826407,15.4128317466932,15.2197296546812,NA
"P61970_NUTF2",23.0745974238941,22.8808466527327,23.1606671124253,23.3114371557496,23.355666630452,23.4117897156976,22.9880566286531,23.0379111013925,23.0038891260878
"P61978_HNRNPK",25.5517563574822,25.7521299569483,25.5821232662916,25.6139087028904,25.5859041303677,25.5893625136972,25.6104083879648,25.5582867405697,25.5918572120771
"P61981_YWHAG",23.0357465370698,23.0384071726416,23.0251912681901,23.2845958474716,23.2147629069855,23.3321926588351,23.3755232340782,23.5032709305683,23.5790238839277
