"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q9NUP1_BLOC1S4",-0.237184994850626,17.6922729200808,-1.37726106127035,0.21001372841658,0.305412774157268,-6.94002064965708
"Q9NUP7_TRMT13",-0.103107750672722,15.295695429397,-1.72169336117471,0.126172761932991,0.204362450207144,-6.48446009510555
"Q9NUP9_LIN7C",-0.186078941954168,20.5170258932998,-4.27150356578851,0.00319525714405679,0.0111766557109327,-2.67899104496251
"Q9NUQ2_AGPAT5",0.176157850742165,18.4855923544828,1.33117541207592,0.223289556040226,0.320692965607276,-6.99686477638587
"Q9NUQ3_TXLNG",-0.732367896957424,19.2301192414433,-12.1218292203386,3.57159326082939e-06,8.27419105425475e-05,4.80461840525663
"Q9NUQ6_SPATS2L",-0.00757889470374806,18.0369706163822,-0.0439640246544136,0.966152782384562,0.977390746725132,-7.89632337666842
"Q9NUQ7_UFSP2",-0.290606787339382,18.4948489857177,-5.07182965275973,0.00119309840439525,0.0052390794380251,-1.60495356016456
"Q9NUQ8_ABCF3",0.343440330807869,20.4394288889516,3.08629395749344,0.0169613076950549,0.0410086013057225,-4.44629405640416
"Q9NUQ9_CYRIB",0.173633541441362,21.3268250100735,2.1355935710022,0.0677019024895146,0.124418520320274,-5.88296103863889
"Q9NUS5_AP5S1",-0.294556344418957,19.7640049084064,-2.48798144680628,0.0406759513260251,0.0827481766597823,-5.3570541463284
"Q9NUT2_ABCB8",-0.597899811662945,17.7825743141965,-7.71507529681289,8.25385607862907e-05,0.000720327964852959,1.33934245873023
"Q9NUU7_DDX19A",0.113202279423543,18.8068012161347,0.890736425770829,0.401549736099855,0.510450238191452,-7.46977117766627
"Q9NUW8_TDP1",-0.0705990508659582,19.04838373839,-1.1508111253537,0.285374087801476,0.389100214239752,-7.20716992356987
"Q9NUX5_POT1",0.0179696501148641,15.4174989489789,0.174079666189169,0.866435526761945,0.908451181251168,-7.88029945933071
"Q9NUY8_TBC1D23",0.0492134378515239,19.0610506235185,0.677522907978779,0.518538087201351,0.623145512228223,-7.64517592696772
"Q9NV06_DCAF13",-0.255691559421297,19.5020961247469,-2.80646267000223,0.0246397675416871,0.0552083888793078,-4.8553088260014
"Q9NV31_IMP3",-0.217924424517708,20.673523009156,-1.61305821503518,0.150896453028189,0.235862478716113,-6.63527926652029
"Q9NV35_NUDT15",-0.275973268604666,17.758796086363,-3.22266779792594,0.0133971340967192,0.0341008782425594,-4.21635655663152
"Q9NV56_MRGBP",0.0486721752304575,20.207512644429,0.662015737273551,0.527885124206486,0.631068299383672,-7.65627060659806
"Q9NV66_TYW1",-0.178016682316201,16.8229292684173,-1.89390856596381,0.0975311844424526,0.165978296693148,-6.23955104485088
"Q9NV70_EXOC1",-0.0734168170411955,19.4154174119237,-1.09864146518548,0.306128194833475,0.412687365456166,-7.26396990814506
"Q9NV79_PCMTD2",0.27761210293473,15.8738037309089,2.25809971179689,0.0616287291961955,0.11541903823071,-5.67224536040326
"Q9NV88_INTS9",-0.408725936421202,18.4151667952108,-5.77046976676564,0.000543349319582009,0.00287666589210835,-0.741293360460405
"Q9NV92_NDFIP2",-0.360399413563691,16.7444108851109,-4.48142204669773,0.00244539220077833,0.00909441919115318,-2.38844407866994
"Q9NV96_TMEM30A",0.562594275683814,18.218976142821,7.65860949989334,8.67073366752858e-05,0.000749388251431608,1.28484314500295
"Q9NVA1_UQCC1",-0.447238284322101,19.0616540354838,-2.999586497597,0.0197938881088335,0.0464184891386601,-4.59390638742337
"Q9NVA2_SEPTIN11",-0.0804919842801652,21.2738682594067,-1.83972842775591,0.105794898401947,0.176812898601816,-6.31756552814168
"Q9NVA4_TMEM184C",-0.0218753266790053,17.33486297876,-0.202479158467451,0.84495685564521,0.892469627163254,-7.87427238586851
"Q9NVC6_MED17",-0.151989866286904,18.39526151683,-2.59024879513113,0.0340417253616954,0.0720113421112787,-5.18909257798872
"Q9NVD7_PARVA",0.460685447162401,19.200517271843,8.1463171630019,5.71836683911691e-05,0.00055198124349809,1.74529723229358
"Q9NVE7_PANK4",-0.073751485718617,18.5351830181497,-0.975486005524732,0.35989843433174,0.468327409441047,-7.3903168557876
"Q9NVF7_FBXO28",0.0984493811646345,18.1295664107639,0.960491499089894,0.366912793267184,0.475404668493621,-7.40491793926232
"Q9NVF9_ETNK2",-0.848307771204301,17.3129698614356,-6.27861693989025,0.00108990872346883,0.00489070663760072,-1.04173768744915
"Q9NVG8_TBC1D13",0.16892640290077,17.7193094734684,2.37145773806555,0.0473573906347548,0.0935994199871735,-5.52537245795975
"Q9NVH0_EXD2",0.175768197385874,18.9323098567853,2.71294885417969,0.0283237338737153,0.0619025001328054,-4.99969804463335
"Q9NVH1_DNAJC11",0.194946856789503,19.9506001425444,3.60754687752899,0.00777367238205705,0.0223252161385523,-3.63722430555228
"Q9NVH2_INTS7",-0.0423323719699589,18.6056267456451,-0.566273681648943,0.587839695459334,0.683919414364116,-7.71963735983136
"Q9NVH6_TMLHE",1.39363151462825,17.9949877961723,11.5382534734031,5.07456407571582e-06,0.000106445759670864,4.41884060695772
"Q9NVI1_FANCI",-0.14353060629082,20.3885992251705,-1.50923835749239,0.172416202250636,0.261635940096489,-6.77205417337646
"Q9NVI7_ATAD3A",0.170339423136685,21.0381858582905,2.93347823504995,0.02041784046401,0.0474595288377491,-4.65945100684801
"Q9NVJ2_ARL8B",-0.00480632058092212,21.2737319691728,-0.0886575880578731,0.931688614351703,0.954026179576583,-7.89297650144779
"Q9NVK5_FGFR1OP2",-0.339867982596878,17.1030028033273,-3.68913752352504,0.00694484764671229,0.0203656924660972,-3.51646735208903
"Q9NVM4_PRMT7",-0.199350661141739,18.2745044935932,-2.25313957547722,0.056653680257424,0.107847954573707,-5.70563417984848
"Q9NVM6_DNAJC17",0.00797177261875959,19.3881309983422,0.0883454982720941,0.931928372563671,0.954138773836556,-7.8930077508078
"Q9NVM9_INTS13",-0.474073601321169,18.5202100549163,-7.74353861802146,8.05225793392024e-05,0.00071045281872445,1.36669390790659
"Q9NVN8_GNL3L",-0.00744235499781354,19.5485703491976,-0.115274951225018,0.911270583762378,0.939665202376286,-7.88990696635405
"Q9NVP1_DDX18",0.23137714786084,21.2592545857956,3.62796525393904,0.00755673271093991,0.0217703512104567,-3.60693204482329
"Q9NVP2_ASF1B",0.0345287599912325,17.9952240525305,0.13570105890147,0.896106495259228,0.929499063991216,-7.88685075374859
"Q9NVQ4_FAIM",-0.313572712934114,18.4424252950027,-3.79740131780262,0.00598876992139169,0.0181467086995796,-3.35745848929799
"Q9NVR0_KLHL11",-0.125487156826352,17.8313481498162,-1.51836587632739,0.170119715835857,0.258986936940297,-6.76008559667195
"Q9NVR2_INTS10",-0.264696465071424,19.0227080155807,-4.14306125152849,0.00377559019364013,0.0127043956999907,-2.85980900318222
"Q9NVR5_DNAAF2",-0.067314589176835,17.8023219778266,-0.843426891835742,0.425217190510843,0.533527887978893,-7.51268521521612
"Q9NVS2_MRPS18A",-0.178421882509312,19.9439012100743,-2.17696274796322,0.0635879673749243,0.118321579687436,-5.8207872272978
"Q9NVS9_PNPO",0.140480455005612,21.2201764049621,3.07143321503447,0.0166795938413042,0.0406100302282708,-4.44744660259533
"Q9NVT9_ARMC1",0.153566654862313,19.6561865056724,2.45957579687461,0.0414500637749301,0.0840100046551804,-5.39028173070338
"Q9NVU0_POLR3E",-0.108284595001603,18.2290124681991,-1.59913827422035,0.151200419407863,0.236144475254977,-6.65259451414788
"Q9NVU7_SDAD1",-0.0138691825995707,19.1197908629057,-0.253356882374569,0.80683692733732,0.862694868460672,-7.86123119270931
"Q9NVV0_TMEM38B",0.662519331347546,17.8408833156976,7.03802420819636,0.000152008513957058,0.00111419471639665,0.664090478462111
"Q9NVV4_MTPAP",0.463200440246091,18.8838596039542,6.27010635752732,0.000321686640989088,0.00194103738781498,-0.163723399348386
"Q9NVV5_AIG1",1.02548980318164,17.3943689882325,5.30431743373347,0.0017776831518261,0.00709680819619348,-1.79272123374336
"Q9NVW2_RLIM",-0.0596135540246348,15.8642552086091,-0.314757351647283,0.762076689721779,0.829334703618932,-7.84131862258668
"Q9NVX0_HAUS2",0.0318506099656339,16.7273086161255,0.316170425556299,0.760541105554666,0.828017196235463,-7.8411936184128
"Q9NVX2_NLE1",0.214183556716858,18.9336205420473,3.22180116765599,0.0134138609888684,0.0341130239116924,-4.21767601825004
"Q9NVX7_KBTBD4",0.130033162549854,17.8087648540247,1.61285866847255,0.14818540162312,0.232814918908499,-6.63406090592149
"Q9NVZ3_NECAP2",-0.0943135670971422,18.937715533541,-1.29313211863567,0.234586553788616,0.33390694539452,-7.04318123313978
"Q9NW08_POLR3B",-0.106288628114708,18.2441965397813,-1.46530161322732,0.183692311479044,0.275088681930909,-6.82910306671826
"Q9NW13_RBM28",-0.168131877683415,20.5944117992005,-3.02514281895754,0.0178464600984416,0.042769964718679,-4.51847551482587
"Q9NW15_ANO10",0.195189116028597,18.7301647277213,2.51295256091887,0.038242469872632,0.0789531952946994,-5.30819858257945
"Q9NW64_RBM22",0.153969833450546,21.8737304413498,1.98173352606308,0.0854437479802086,0.149238623099999,-6.11145772456799
"Q9NW68_BSDC1",0.372016207305659,18.1009114263412,3.58199747165852,0.00805459426159294,0.0228912167769063,-3.67519553797615
"Q9NW75_GPATCH2",0.169379985627913,17.8130761558037,2.47310756875735,0.0406117559734051,0.0826615746583285,-5.3694880179251
"Q9NW81_DMAC2",0.1522794241681,17.7576106511561,1.87679760907078,0.100071506207724,0.169435652479418,-6.26427728112351
"Q9NW82_WDR70",0.130770558541112,19.22004591087,2.27145317031225,0.0551027731677733,0.105473385294849,-5.67783513321528
"Q9NWA0_MED9",-0.00455875741532452,16.8420196584111,-0.0355413376664424,0.972580980234223,0.981438964346704,-7.89671000542602
"Q9NWB6_ARGLU1",0.0144672176210605,19.0311837112443,0.094807925816146,0.927111545577875,0.951378223616491,-7.89230233825282
"Q9NWF9_RNF216",-0.525306813381988,20.4508428873273,-6.97107701405507,0.000161866707249465,0.00116622382877907,0.594642622011925
"Q9NWH9_SLTM",-0.130865395129199,21.1013219941263,-2.83467108896817,0.0236292222526297,0.0534137800477097,-4.81177505373775
"Q9NWK9_ZNHIT6",0.070060000799387,17.5249655540954,0.886146956382781,0.403211268541455,0.511686408412911,-7.47466465802623
"Q9NWL6_ASNSD1",0.00751632853424056,16.3518861874787,0.0147833068789334,0.988713080177244,0.992347577518056,-7.89729683748443
"Q9NWM3_CUEDC1",-0.30947114492314,15.9173745071655,-4.63226938253454,0.00202594357750337,0.00786602964777671,-2.18352170886469
"Q9NWQ9_C14orf119",-0.297518100481884,17.3709846190984,-3.52297807611648,0.00874603675997399,0.0244831384218239,-3.76318687684526
"Q9NWR8_MCUB",0.253606638113965,17.4094334425077,2.56167227951668,0.035536616601664,0.0746366576702532,-5.23315313078203
"Q9NWS0_PIH1D1",-0.383132497502984,19.4123259364579,-7.16510257001889,0.000135086435111143,0.00101647224057548,0.794550808768699
"Q9NWS6_FAM118A",0.174705170695468,16.9177709053107,2.00705738028266,0.0822380251247948,0.14486398665416,-6.07418221453507
"Q9NWS8_RMND1",-0.334162929842108,21.5894109184211,-4.85469537617827,0.00154441086422051,0.00641685927009011,-1.88730243463639
"Q9NWT1_PAK1IP1",-0.308859588461736,18.7652429421002,-2.78260753001347,0.0255294766083198,0.0568188787978472,-4.89213471633705
"Q9NWT6_HIF1AN",0.103530212529503,17.8531115432836,1.39695013460955,0.202598644153945,0.297344333760205,-6.91597777771334
"Q9NWT8_AURKAIP1",-0.214142195139029,18.3860661088363,-2.54008815798257,0.0367103025415555,0.0764923038784933,-5.26641279911205
"Q9NWU1_OXSM",0.52198038301357,19.7295778889682,8.9822884033661,2.93201461793514e-05,0.000350386835509077,2.48406291734146
"Q9NWU2_GID8",-0.19644562634759,20.087624814395,-4.13114315258012,0.00383499121619407,0.0128759366920525,-2.8767022947866
"Q9NWU5_MRPL22",-0.255690474178898,20.7263192988371,-3.57856871858776,0.00809311596448341,0.0229665447470214,-3.68029689790689
"Q9NWV4_CZIB",0.0105804133081904,21.1547103748621,0.167400766633382,0.87150497363067,0.911693421374722,-7.88158596135007
"Q9NWV8_BABAM1",-0.259572483307309,19.7933828975148,-3.58399445193645,0.00803224909966352,0.0228362009546031,-3.67222500143285
"Q9NWW5_CLN6",0.197358052063269,18.7728977436379,1.5372380482096,0.166487134098528,0.254609749986646,-6.73544200295741
"Q9NWW6_NMRK1",-0.597796407723948,17.8687845344253,-4.71535768396984,0.00182908346577304,0.00726784984191004,-2.07203833965714
"Q9NWX5_ASB6",0.251405514758265,17.1658810011285,2.99258653207162,0.0187184012106621,0.0442766637547995,-4.56850002932093
"Q9NWX6_THG1L",0.227761524800403,19.2994147907371,3.35212424417629,0.011131023200931,0.0294752544906453,-4.01996568286767
"Q9NWY4_HPF1",-0.0482892946535856,17.9140927610074,-0.683297740689121,0.515083882721657,0.619835712798216,-7.64098625377079
"Q9NWZ3_IRAK4",0.136477813290643,17.6669026369316,1.28619799005326,0.236870393548775,0.336218744649161,-7.05145983611219
"Q9NWZ5_UCKL1",-0.0133269712421651,18.8340242121277,-0.227552046676781,0.826108914877225,0.878381506941471,-7.86820439998781
"Q9NWZ8_GEMIN8",0.0597632460547075,18.4267734666761,0.944417120030514,0.374546375175396,0.483193897775212,-7.42037437237929
"Q9NX00_TMEM160",-0.275727100734944,18.3120972424961,-3.27366154949073,0.0124508492583216,0.0321359698108942,-4.13882497176039
"Q9NX01_TXNL4B",-0.476991016330338,18.667952564842,-5.35154018736193,0.000863975578821519,0.00408225791105718,-1.25107134570874
"Q9NX04_C1orf109",-0.235328869045684,17.0422804104917,-1.86444360417946,0.101945071911412,0.171894590816662,-6.28207964393148
"Q9NX05_FAM120C",0.803646726013287,19.5508831104783,9.36895088853831,2.1909631899737e-05,0.000286573094536705,2.80609111002203
"Q9NX07_TRNAU1AP",-0.0437281137555487,17.4351035905105,-0.296956652487459,0.774649234394216,0.838125303841464,-7.84774858033526
"Q9NX08_COMMD8",-0.39867333868396,18.9422289869063,-7.02644649642161,0.000153664323209367,0.00112202841541128,0.652116048768118
"Q9NX14_NDUFB11",0.261023552171615,21.947211339708,4.6188985031408,0.00205973951900731,0.00794485803370883,-2.2015543700932
"Q9NX18_SDHAF2",0.38996106071215,19.6737974602859,2.63412340093565,0.0337315407260814,0.0714936592322962,-5.14808018157343
"Q9NX20_MRPL16",-0.206444230041658,19.7927690606461,-2.7615462901314,0.0263427644634261,0.0582389919962096,-4.92465334429816
"Q9NX24_NHP2",0.379750231589131,20.2957012490413,4.4357452728937,0.00259048772719024,0.00946667240648633,-2.45113460822029
"Q9NX38_ABITRAM",0.125957372697354,16.7302674205969,1.39205009204298,0.204017929255934,0.298910898651133,-6.92211379865984
"Q9NX40_OCIAD1",-0.0109887234186488,20.124277258972,-0.201830368036957,0.845446059160291,0.892793326954309,-7.87442011929181
"Q9NX46_ADPRS",-0.253278122969924,19.3137528268174,-3.16921043409747,0.0144715408470922,0.0363213820669797,-4.29785498727659
"Q9NX47_MARCHF5",-0.258488709947738,19.1553314222186,-2.5542285202553,0.0359369745553772,0.0752501151673128,-5.24462553139542
"Q9NX55_HYPK",-0.0606376949882588,20.5594949913946,-0.49496263267745,0.63567476324959,0.725904381632719,-7.7601242042925
"Q9NX57_RAB20",0.772044629972626,16.7359731311894,4.87325394474959,0.00227009428314702,0.00859152019537572,-2.10634057557807
"Q9NX58_LYAR",-0.286592873768875,20.6685028898729,-4.44644549986668,0.00255567292420409,0.00937231139046783,-2.43642215927767
"Q9NX61_TMEM161A",0.086495802074122,16.0856347392823,0.859565058566783,0.42617329099062,0.53455206064369,-7.34964551558759
"Q9NX62_BPNT2",0.323789444482401,21.0163983519993,3.44421907383372,0.00988039527735256,0.026852336258571,-3.88816230257796
"Q9NX63_CHCHD3",-0.0438413094541552,21.9026968090016,-0.882095531825394,0.40526226214898,0.513503000141987,-7.47833603670669
"Q9NX70_MED29",-0.103959694913247,18.6421599891847,-1.39245003207732,0.203901760483557,0.298797960302241,-6.92161345199651
"Q9NX74_DUS2",0.204762100706226,18.8218685773383,3.2788635054717,0.0123583880889466,0.031929664393375,-4.1309280291187
"Q9NX78_TMEM260",-0.0434335528309546,15.8854562072568,-0.536140077749585,0.607478852365859,0.702279725742778,-7.73771125779217
"Q9NXA8_SIRT5",0.680831681762879,18.9316775498609,11.8968748506386,4.08181122764909e-06,9.2022670634198e-05,4.65804154808368
"Q9NXB0_MKS1",-0.130752169308947,15.1610533603748,-0.862648238707707,0.444050445962908,0.551534046401612,-6.78421622276113
"Q9NXC5_MIOS",0.381851227674218,18.5135395386315,5.92071926103586,0.000462622027812978,0.00254660258814462,-0.564208350603702
"Q9NXD2_MTMR10",0.0969313879430285,16.306517276696,1.25953296719692,0.245830519163046,0.346620125230816,-7.08302913739132
"Q9NXE4_SMPD4",0.0711578707670526,19.5428023743194,0.753902304096344,0.474038536238199,0.579936727402949,-7.58725786055583
"Q9NXE8_CWC25",0.102674543328074,16.9775735905628,0.758570693248353,0.471402879613846,0.577729242489235,-7.58354462165401
"Q9NXF1_TEX10",0.37329217619514,19.1642327773926,6.58321390134408,0.000235123075765189,0.00155725065592239,0.182226597235202
"Q9NXF7_DCAF16",0.400160722429437,16.450498813104,3.50930442604974,0.00891514178709079,0.0248021320823541,-3.78362683359665
"Q9NXF8_ZDHHC7",0.00760520891615002,16.0014848193069,0.103651333387281,0.920179235105771,0.946169502674327,-7.89134568642602
"Q9NXG2_THUMPD1",-0.0212100889359839,20.6934549933386,-0.409509492048373,0.693675566215115,0.773669781191255,-7.80351348001249
"Q9NXG6_P4HTM",-0.41994474734712,17.7908562237253,-5.27044122440263,0.000947684213855112,0.00439359964519244,-1.35254538005432
"Q9NXH9_TRMT1",-0.43130449205681,18.907443790842,-7.09259308030957,0.00014446783444607,0.00107020987823663,0.720329218951443
"Q9NXK8_FBXL12",0.230611194806507,16.7613222403917,1.19655503173437,0.269514967713693,0.372324164830354,-7.15483809271464
"Q9NXN4_GDAP2",0.208750235689308,18.6852989979602,2.86734144058416,0.0225126477548205,0.0512840262471998,-4.76137728719569
"Q9NXR1_NDE1",-0.200439219737596,16.7377986377026,-1.29455431019584,0.234120475437468,0.333305593057625,-7.04147980422475
"Q9NXR7_BABAM2",-0.174762766689071,19.7985511109185,-2.48616425767779,0.0398192818721283,0.0814060028349417,-5.34941392407154
"Q9NXR8_ING3",-0.241034548847324,17.5147822452672,-3.01433551240336,0.0181310707254368,0.0432856617811945,-4.53507549864785
"Q9NXS2_QPCTL",1.09815499123508,18.0673035359257,9.86840208028592,1.52648461514316e-05,0.000223991840360258,3.2052488427508
"Q9NXU5_ARL15",-0.299722969920694,17.4947682056179,-4.20675287488582,0.00347464513940419,0.0119280027349551,-2.76986014053345
"Q9NXV2_KCTD5",-0.129461481304261,17.4653103040368,-1.37684264685277,0.208478549547543,0.303700173645383,-6.94107622302052
"Q9NXV6_CDKN2AIP",0.220537053815171,18.3326078036279,3.44161275732775,0.00980544820915804,0.0266676099462872,-3.88510495254167
"Q9NXW2_DNAJB12",-0.0313042449515528,19.4534466797328,-0.36910170332792,0.722311470572801,0.796031597596809,-7.82097369170453
"Q9NXW9_ALKBH4",0.0855183657771903,21.0131453794253,1.15101880613803,0.285293817944725,0.389060156651341,-7.20694010345296
"Q9NXX6_NSMCE4A",-0.148433703099503,18.0509495382212,-1.30592099823315,0.230423864722353,0.329023243519311,-7.0278389989044
"Q9NXZ2_DDX43",-0.219723231945139,16.7714676601937,-2.03227982803748,0.0791621907279708,0.140481649980347,-6.03691682066711
"Q9NY12_GAR1",0.345655030820723,20.4236902521539,2.70591210818583,0.0301822090481333,0.0652369206030476,-5.03641350003515
"Q9NY26_SLC39A1",-0.380542744874422,16.8692052238141,-1.25670038948557,0.251545153275748,0.352726099925366,-7.08339581847815
"Q9NY27_PPP4R2",0.0457147997562792,19.7490460048345,0.627260761907562,0.549207671068231,0.650556654062074,-7.68030309382886
"Q9NY33_DPP3",-0.0346403396382797,22.8666136605869,-0.575325083100874,0.582010577319284,0.679101169659025,-7.71403119085623
"Q9NY61_AATF",-0.415922534098861,19.4159237410671,-3.21209484446391,0.0143256881981952,0.0360144315275247,-4.26265703748058
"Q9NY65_TUBA8",0.554720705088062,16.4058323718094,5.45665633255873,0.000767394259793585,0.00372964343046533,-1.12090548384359
"Q9NY93_DDX56",-0.471550913603277,19.892680789241,-5.56848589756048,0.000677560295004222,0.00338116739902564,-0.984095833122674
"Q9NYA1_SPHK1",-1.01312852573502,17.5293114937627,-9.008021212691,0.000177182726250208,0.00124844418634363,1.04102761681986
"Q9NYA4_MTMR4",-0.0737388724381418,17.8565965149733,-0.756846562985933,0.472375139230393,0.578642515528979,-7.58491828409161
"Q9NYB0_TERF2IP",0.0128456998166726,19.5222192183071,0.155384565937498,0.880641531748577,0.917985343634834,-7.88377472900581
"Q9NYB9_ABI2",0.50462626016569,19.2261823023445,9.07223979377953,2.73729155820043e-05,0.000332696247415616,2.56003449972382
"Q9NYF3_FAM53C",0.143577834378831,18.5609524364335,0.572215138354982,0.586636296693422,0.682831073115287,-7.71313937969862
"Q9NYF8_BCLAF1",0.0453341796759794,21.3945164520195,0.823368576566619,0.435838364178066,0.54408626618898,-7.53000234052681
"Q9NYG5_ANAPC11",0.0278609157755128,15.5308767093016,0.322241767335635,0.756117434916273,0.824685176598547,-7.83902830797427
"Q9NYG8_KCNK4",-0.1390140067603,15.3800963954656,-1.42098532977711,0.209862981197533,0.305296330397335,-6.5422959105855
"Q9NYH9_UTP6",-0.190094892058703,18.22081945096,-1.58047834838095,0.155391528493917,0.241358845049978,-6.67767585248239
"Q9NYJ1_COA4",0.335439900493494,16.7918988298,2.26583435021955,0.0555740218821312,0.10617192588639,-5.68636859030926
"Q9NYJ8_TAB2",0.120282084990279,17.9743166576928,1.38662744902515,0.205598775356314,0.300535877169984,-6.92888947968857
"Q9NYK5_MRPL39",-0.284206660431924,20.4106246602884,-3.68516485273601,0.00698292124453808,0.020445972008615,-3.52232899433387
"Q9NYL2_MAP3K20",0.328366566507778,17.5099586402096,2.96998615521123,0.0193499554471868,0.0455030481063497,-4.60325734038493
"Q9NYL4_FKBP11",-1.55436968085435,18.4067398772126,-14.9320017894823,7.97516227248535e-07,3.03333908324132e-05,6.44109505104366
"Q9NYL9_TMOD3",0.0886488287941489,21.2267679734813,1.94769548142627,0.0899451517822647,0.155889976280983,-6.16132773314568
"Q9NYM9_BET1L",0.0574719565862161,16.4797119413453,0.754940750204519,0.473451407860831,0.579403875955827,-7.58643358000081
"Q9NYP3_DONSON",-0.0785923066612728,15.3519544930754,-0.946730044948803,0.392230501857785,0.500935881507312,-7.24864477453134
"Q9NYP7_ELOVL5",-0.0500089488630806,19.2425084855417,-0.280184256248944,0.787736133917013,0.848203203351487,-7.85267394825666
"Q9NYP9_MIS18A",-0.7815174567599,17.6932725157262,-6.64020436112459,0.000222346498477364,0.00149440340347857,0.24392279271251
"Q9NYR9_NKIRAS2",0.0551374544258536,18.3575185448563,0.657727491665338,0.530488173655193,0.633387800654998,-7.65929838107421
"Q9NYS0_NKIRAS1",0.339930942116712,17.1803523208867,2.45936570339085,0.0414632175318889,0.0840143912089294,-5.39060448246271
"Q9NYU2_UGGT1",0.221047532077325,21.345908061683,3.93657978711123,0.00496295998266381,0.0156914098707464,-3.15519646795287
"Q9NYV4_CDK12",-0.176066809667709,18.3420488213169,-2.32840568329656,0.0505472447053945,0.0987853268234688,-5.59113496600454
"Q9NYV6_RRN3",0.0152815925352776,17.7011469588755,0.125200872563436,0.903673729731982,0.934097574878448,-7.88855789238158
"Q9NYY8_FASTKD2",0.163646404789088,18.9467227834075,1.62411959239524,0.145752408050457,0.229518279367789,-6.6187926337964
"Q9NYZ1_TVP23B",0.0659398495950789,16.6211569372012,0.428995276715391,0.680050177018028,0.763381961607374,-7.79447443059822
"Q9NYZ3_GTSE1",-0.23637523820279,18.2269506438538,-3.83204076273028,0.00571364886731362,0.0175354659135338,-3.30688814358494
"Q9NZ01_TECR",0.339376781992829,20.7475609307129,3.1031972671689,0.0166280791796837,0.0405182380791424,-4.42320102738917
"Q9NZ08_ERAP1",0.70914255393097,19.2983669028281,10.5207661790482,9.74636341592158e-06,0.000162687660075809,3.70025769212426
"Q9NZ09_UBAP1",-0.0032578171241795,17.9652618641261,-0.044960750353873,0.965319170021037,0.97707732752692,-7.89628069394263
"Q9NZ32_ACTR10",-0.0695056639223246,19.7598981644599,-1.00220692887023,0.347652228179645,0.455350458090733,-7.36386551621101
"Q9NZ43_USE1",-0.546387754673237,18.1618344244493,-7.06837662771183,0.00014776139995708,0.00109115752070488,0.695412347019831
"Q9NZ45_CISD1",0.668659609374274,19.3453529180346,9.15053787271244,2.57956836003056e-05,0.000319106797935819,2.6256364168062
"Q9NZ52_GGA3",-0.0126999601912985,17.6664247074382,-0.147129783347073,0.8869293564262,0.922449556590126,-7.88518452291843
"Q9NZ53_PODXL2",-0.192361866711163,17.5022241674018,-1.2532949701023,0.248633580556523,0.349765046576658,-7.08993418702767
"Q9NZ63_C9orf78",0.405676218604601,19.1652943086259,5.18827820015997,0.00104171861482875,0.00471577792392804,-1.45628934504848
"Q9NZ71_RTEL1",-0.233267321831516,17.0783340581995,-1.72959908725774,0.124699315012665,0.202490710125706,-6.47342452745344
"Q9NZB2_FAM120A",0.812044573032971,20.5880989826282,13.0789196735448,2.07335002597416e-06,5.72229637132579e-05,5.40036706211412
"Q9NZC3_GDE1",0.197124723563409,17.9681941708337,2.65637121668034,0.0308258493586937,0.066421538429316,-5.08705752769801
"Q9NZC7_WWOX",0.367315932494744,17.9345289635256,4.89958209830288,0.00146336698278295,0.00615709443223757,-1.82838280813827
"Q9NZC9_SMARCAL1",0.273873892195404,16.7912072392996,3.74783709948063,0.00640758423127982,0.0190904058644327,-3.43007701797874
"Q9NZD2_GLTP",0.557182610908214,20.3484724491415,11.6887345967887,4.62813370535459e-06,9.88890492692653e-05,4.52005585139681
"Q9NZD8_SPG21",0.0472706377369576,19.8596918167369,0.822600358118707,0.436248807802921,0.544509736433197,-7.53065868448873
"Q9NZE8_MRPL35",-0.350781134258501,19.0767832651612,-4.46587593123987,0.0024937531367342,0.00922338787147216,-2.40974754824414
"Q9NZI5_GRHL1",-0.527026326865663,16.8016107818832,-6.49887641491629,0.000255558642771645,0.00164843035500453,0.0902145297791899
"Q9NZI7_UBP1",0.365418833002877,18.5518087370886,3.83718793632519,0.00567394610727009,0.0174598353248327,-3.29938662832425
"Q9NZJ0_DTL",0.0111885061083257,17.4103499432365,0.12735105962541,0.902029451662501,0.932902483490236,-7.88825103598481
"Q9NZJ5_EIF2AK3",0.185426408718049,15.9284775607617,0.992375534416803,0.371794067180313,0.480535189111326,-6.72711755441739
"Q9NZJ6_COQ3",0.296129544908897,17.757309921003,3.52389007017569,0.0087348808302079,0.0244608659146298,-3.76182430313463
"Q9NZJ7_MTCH1",1.05013156657992,20.1510367848808,18.2496711290088,1.85175376180962e-07,1.25280154947209e-05,8.0118659161714
"Q9NZJ9_NUDT4",1.13071653553619,16.5191886945667,9.93441723889159,1.4570294304993e-05,0.000217134307917489,3.25665904876282
"Q9NZL4_HSPBP1",-0.485809362148608,21.597012551539,-8.32626209210216,4.92944992240022e-05,0.000493267600219237,1.90951116653181
"Q9NZL9_MAT2B",0.165833787807305,21.9428050752035,3.34824719018972,0.0111926115304382,0.0295978952439295,-4.02582578787461
"Q9NZM1_MYOF",-1.61175574803029,20.382323977193,-15.8725357089934,6.13955851602389e-07,2.60760693638904e-05,6.75578669223712
"Q9NZM3_ITSN2",-0.375304341955573,18.1824037789569,-5.34564380092068,0.00086977806241571,0.00410460079454821,-1.25841822969948
